content,label
"信用社 BANK NAME 贷款 共计 元 
",FR_Other
"CELLPHONE NAME 会计 发票 
",IL_Fake_ID_and_invoice
"NAME NAME NAME NAME 月 日 购物 满额 有 冰丝 凉席 三件套 高级 拉杆箱 电风扇 电吹风 等 礼品 送 更 多 优惠 详询 门店 退订 回 td 
",AD_Retail
"买房 送 房 啦 最高 直送 平 DIGIT DIGIT 平 完美 景观 房 高层 罕有 米 层高 DIGIT 米 超大 楼间距 首付 万年 无息 免费 住 PHONE 
",AD_Real_estate
"尊敬 的 建行 用户 您 的 账户 已 满 一万 积分 可兑换 现金 请 使用 手机 登录 URL 当日 查询 兑换 逾期 失效 建设银行 
",FR_Phishing(Bank)
"PLACE NAME 日 新品 畅 玩 c 仅 DIGIT NAME 直降 DIGIT 仅 DIGIT 月 DIGIT 日 三 大 时段 开放 购更 多 惊喜 戳 URLrcbbos 回 td 退订 
",AD_Retail
"各位朋友 买 NAME 找 PLACE NAME 场本 PLACE NAME 场 出售 PLACE 石子 等 产品 作为 NAME 经营 企业 我们 始终 坚持 诚信 和 让 利于 客户 欢迎 PLACE 前来 参观 购买 具体地址 驷马 镇 酒厂 PLACE PLACE 联系人 NAME CELLPHONE NAME CELLPHONE 文丰 CELLPHONE 
",AD_Retail
"尊敬 的 用户 我行 电子 银行 已 升级 您 的 电子 密码 器 证书 已 失效 请 登录 URL 更新 避免 影响 您 正常 使用 工商银行 
",FR_Phishing(Bank)
"NAME 年终 重磅 全球 大 赏 榜单 揭晓 获奖 商品 同步 售卖 元 无 门槛 现金 券 已 到 账 快来 买 URLlokeho 退订 回复 td 
",AD_Retail
"哈啰 以 小 博大 谁 是 王者 存 DIGIT 送 威尼斯人 电子 NAME 每日 都 可 申请 网址 URL 各种 电子 棋牌 捕鱼 视讯 游戏 等 你 来 玩 lgv 
",IL_Gambling
"哈啰 DIGIT 号 彩票网 五周年 庆 NAME 您 充 DIGIT 元 即 送 倍 流水 即可 取款 网址 URL 凭 手机号 联系 在线 客服 申请 DIGIT hm 
",IL_Gambling
"NAME 生活 尊敬 的 NAME 朋友 们 喜迎 元旦 我 送 惊喜 全年 烫发 不 限 次数 包年 只 需 元 全年 染发 元 不 限次 佳 剪发 形象设计 退订 回 n 
",AD_Retail
"朋友 你好 PLACE 人 都 知道 善恶 有报 是 天理 迫害 NAME 的 人 那 罪 可 实在 太 大 了 早晚 要 遭 天 谴 所有 听命于 公安 DIGIT 参与 迫害 的 人 都 在 遭 恶报 中共 
",IL_Political_propaganda
"联通网 购节 优惠 倒计时 机会 有 限速 来 抢购 在 网 时间 越久 优惠 越 大 DIGIT 元 话费 gb 流量 DIGIT 分钟 语音 最低 元 预存 即可 享受 iphones 三星 s 低 至 DIGIT 元 送到 家 赶紧 打开 联通 手机 营业厅 没 下载 的 猛 戳 URL 
",AD_Network_service
"尊敬 的 邮储 用户 您 的 手机 银行 客户端 即将 失效 请 立即 登入 我行 网站 URL 进行 激活 升级 给 您 带来 不便 请谅解 邮政储蓄 
",FR_Phishing(Bank)
"尊敬 的 客户 月 日 至 月日 您 个人 实际 消费 DIGIT 元 余额 DIGIT 元 截止 月 日 DIGIT 点 您 本月 免费 项目 使用 情况 国内 数据 流量 可 享受 DIGIT mb 已 使用 DIGIT mb 剩余 可用 mb 夜间 全国 流量 可 享受 DIGIT mb 已 使用 DIGIT mb 剩余 可用 DIGIT mb 虚拟 网 内 本地 被叫 时长 可 享受 PHONE 分已 使用 DIGIT 分 剩余 可用 PHONE 分 省内 赠送 流量 可 享受 DIGIT mb 已 使用 DIGIT mb 剩余 可用 DIGIT mb NAME 全国 流量 可 享受 DIGIT mb 已 使用 DIGIT mb 剩余 可用 DIGIT mb00 NAME 提醒 下载 DIGIT 官方 app 便捷 查询 话费 流量 了解 最新 优惠 信息 享受 充值 折扣 提供 在线 客服 下载 地址 URL 
",AD_Network_service
"尊敬 的 招商 用户 您 的 积分 已 满足 兑换 DIGIT 元 现金 礼包 请 登录 客户端 URL 根据 提示 安装 领取 免 流量 招商银行 
",FR_Phishing(Bank)
"您好 忙 NAME 新 凯户 ag 每日 贈 DIGIT 虎 几 三次 DIGIT 專員 WECHAT 索取 专员 u 惠網 止 URLco 
",IL_Gambling
"月 日 句容 移动 NAME 巷厅 g 手机 全天 大 促 优惠 一 g 大屏 手机 DIGIT 元 购 优惠 二 所有 手机 成本 销售 NAME DIGIT 元 iphone0 元 优惠 三 凭 此 短信 参与 现场 抽奖 DIGIT 中奖 地址 句容 PLACE NAME 巷口 电话 CELLPHONE 
",AD_Network_service
"尊敬 的 維 尼斯 會員 祝賀 您 成為 本月 的 NAME 進入 網子 聯系 專員 即可 獲得 員幸 運彩 禮 網子 URL 
",IL_Gambling
"走 秀 网 亲爱 的 会员 周末 PLACE 男装 NAME 已 开场 t PLACE 看到 URL 买到 精英 男士 照着 穿 照着 买 走 哪儿 都 是 你 的 秀场 td 退订 
",AD_Retail
"天天 网 春暖花开 NAME 假期 您 的 DIGIT 元 现金 券 已 到 账户 满 DIGIT 全场 通用 NAME NAME NAME 等 大牌 联合 满 减速 抢 退订 回复 td 
",AD_Retail
"发 ktjrtc 到 DIGIT 元 订购 国庆节 日 包含 个 g 流量 省内 拨打 全国 移动网 内 号码 PLACE 漫 全免 URL 
",AD_Network_service
"尊敬 的 NAME 旅客 您 乘坐 月 日 gs0 PLACE PLACE 由于 飞机 起落架 故障 已 被 取消 请 及时 联系 专属 客服 DIGIT CELLPHONE 办理 改签 或 退票 给 您 带来 不便 请谅解 注 改签 退票 免费 额外 补偿 每位 旅客 DIGIT 元 航班 延误 补偿金 PLACE 航空 
",FR_Other
"银河证券 关注 月 组合 中鼎 股份 DIGIT 海特 高新 DIGIT 航天 电子 DIGIT 三环 集团 DIGIT PLACE 东磁 DIGIT 东华 能源 DIGIT 东方航空 DIGIT 华发 股份 DIGIT 南宁糖业 DIGIT NAME 制药 DIGIT 回复 td900 退订 
",FR_Financial
"尊敬 的 用户 您 的 网银 将 于 今日 自动 停用 请登入 URL 在线 激活 确保 网银 正常 使用 感谢您 的 配合 工商银行 
",FR_Phishing(Bank)
"尊敬 的 邮政 用户 您 的 手机 银行 将 于 次日 过期 请 即时 登陆 我行 管理 网站 URL 进行 激活 带来 不便 敬请 谅解 邮政 银行 
",FR_Phishing(Bank)
"法轮大法 来 救人 中共 谎言 嚎 如 狼 嫁祸 自焚 天 必 谴 毒害 PLACE 几亿 人 NAME 真相 度 劫难 诽谤 大法 罪业 深 诚念 法轮大法 好 天灾人祸 命能 
",IL_Political_propaganda
"天猫 尊敬 的 会员 加 WECHAT 即可 领取 DIGIT 块 NAME 机芯 精美 手表 一块 男女 通用 大家 都 在 领先 到 先 得 退订 回 n 
",AD_Retail
"尊敬 的 工商 用户 您 的 电子 密码 器 认证 将 于 次日 过期 请 及时 登陆 我行 管理 网站 URL 进行 证书 校验 工商银行 
",FR_Phishing(Bank)
"手机 营业厅 小贴士 联通 官方 充值 更 安全 话费 充值 专享 DIGIT 折 方便 又 实惠 使用 还免 流量 费 每月 更 有 充值 抽 大奖 活动 等 你 参与 下载 地址 URL PLACE 联通 
",AD_Network_service
"PLACE 招聘 NAME 同学 您好 PLACE 通信 服务 有限公司 DIGIT 校园 招聘 正式 启动 请 有 意向 的 同学 网 申 简历 咨询 QQ 简历 投递 网址 URL 回 td 退订 
",AD_Other
"NAME 双节 献礼 DIGIT 仅 一天 于 门店 出示 此 短信 享 单笔 满 DIGIT 立 减 DIGIT 换购 除外 不 与 其它 优惠券 同用 DIGIT 每天 更 有 不同 抢 货价 
",AD_Retail
"当 当 亲爱 的 会员 双 倒计时 百万 商品 DIGIT 折 手机 下单 折上 折满 DIGIT 再 返 等额 券 错过 等 一年 URLjep 回 td 退订 
",AD_Retail
"市区 移动 NAME 送 豪礼 存送 市场价 约 DIGIT 元 礼品 存 DIGIT 送 市场价 约 DIGIT 元 礼品 还有 免费 短信 流量 等 您 拿 新兴 街 NAME 通讯 
",AD_Network_service
"PLACE 淘淘 什么 叫 惊喜 双 狂欢 汹涌 来 袭 您 有 专属 特权 价 更 低 货 更快 戳 URL 享 特权 退订 
",AD_Retail
"PLACE 最 优质 的 年前 短期 工来 袭 岗位 名称 PLACE 茶花女 卫生用品 有限公司 岗位 要求 最少 能 持续 工作 天能 做到 年前 更好 女生 优先 岁 企业 现况 卫生用品 的 包装 质检 工作 轻松 简单 站 班 坐班 均 有 包吃包住 薪资 待遇 计时 制元 小时 每天 DIGIT DIGIT 天 月 综合 工资 DIGIT DIGIT 元月 福利待遇 免费 工作餐 包 住宿 工作 地点 PLACE PLACE 革新 大道 PLACE 十三 支沟 岗位 优势 包吃 住 免费 提供 两餐 工作 轻松 简单 车间 环境 好 不用 体检 带 着 行李 即可 PLACE 无需 等待 薪资 可观 入职 签订 劳动 协议 报名 方式 请加 唯一 报名 电话 CELLPHONE 咨询 QQ 鸽子 眼子 勿扰 报满 即止 
",AD_Other
"PLACE 移动 感恩 大 回馈 原价 DIGIT 元 的 tclp0m0 寸 四 核 处理器 DIGIT 万 像素 现 抢购 价 DIGIT 元 再 送 DIGIT 元 话费 不要 犹豫 数量 有限 先 到 先 得 抢购 热线 NAME CELLPHONE 办理 地址 PLACE 移动 公司 楼 来源于 DIGIT 期待 您 DIGIT 分 满意 评价 保持 沟通 NAME 
",AD_Network_service
"尊敬 的 工行 用户 您 的 账户 积分 即将 逾期 清空 请 登录 兑换 网 URL 兑换 元 现金 逾期 失效 工商银行 
",FR_Phishing(Bank)
"唯品 会 过年 动 起来 迈 途 探路者 PLACE 亚特 NAME 等 运动 大牌 折 起 最高 满 DIGIT 减 DIGIT URL 春节 全场 件 包 邮 回 td 退订 
",AD_Retail
"DIGIT 您好 您 的 信用 极好 邀 您 加入 工作 不 限 地点 時間 手机 在家 操作 待遇 io o 天 詳情 QQ 
",AD_Other
"NAME 莲 旗舰店 亲爱 的 双 开启 疯 抢 模式 洗护 用品 全店 满 减赠 多 多重 优惠 等 您 来 抢 URL 退订 回 n 
",AD_Retail
"天虹 商场 去年 今日 你 我 相约 常兴 天虹 周年 庆 邀 您 再度 狂欢 zui 值购 进行 中 百货 换 超市 电器 满额 赠卡 海量 爆品 限时 秒 回 t 退订 
",AD_Retail
"赛特 NAME 会员 您好 DIGIT 赛特 NAME PLACE ports NAME 超值 特卖会 上 千款 服饰 封顶 DIGIT 元 详询 PHONE 退订 回 n 
",AD_Retail
"朋友 你好 中共 邪 党 无神论 是 西来 魔鬼 破坏 五千年 NAME 文化 使 NAME 沦丧 中共 从 建政 历次 运动 害死 善良 民众 八千万 最 邪恶 是 NAME 组织 公安 DIGIT 迫害 
",IL_Political_propaganda
"天猫 爹 地 NAME 旗舰店 聚 划算 夏季 专用 纸尿片 mm 超薄 券 后 低至 DIGIT 元片 收藏 领券 URL 退订 
",AD_Retail
"尊敬 的 工商 用户 您 的 电子 密码 器 将 于 次日 失效 请 尽快 登入 URL 进行 防护 升级 给 您 带来 不便 敬请 谅解 工商银行 
",FR_Phishing(Bank)
"尊敬 的 用户 您 的 电子 密码 器 将 于 次日 失效 请 及时 登陆 URL 进行 实名 补录 以免 影响 您 网银 的 正常 使用 工商银行 
",FR_Phishing(Bank)
"淘宝 窝头 会员 日 满额 送 三 星球 整点 拍 下有 礼品 NAME 蒂卡 立 减 百分之十 套餐 除外 特价 商品 无机 省 狂 等等 详情 联系 客服 窝头 乒乓 
",AD_Retail
"您 刚 拨打 CELLPHONE 听到 的 彩铃 是 一万个 对不起 资费 DIGIT 元 回复 任意 内容 如 数字 即可 订购 该 彩铃 热门 推荐 回 数字 编号 下载 当 你老 了 NAME 资费 DIGIT 元 NAME 百 一 腾 人 军嫂 组合 资费 DIGIT 元 
",AD_Network_service
"尊敬 的 客户 您 在 我行 的 积分 可兑换 DIGIT 元 现金 礼包 请 登陆 URL 及时 领取 
",FR_Phishing(Bank)
"权 PLACE NAME PLACE 店 月 DIGIT 号 隆重 举办 答谢会 呲 牙 期间 免费 专家 手诊 免费 经筋 健康 调理 免费 健康 产品 体验 另 有 丰富 的 养生 大餐 更 有 限量 折 NAME NAME 送 好 礼 会员 部 经理 NAME 恭候 您 的 光临 
",AD_Retail
"当 当 亲爱 的 会员 双 嘉年华 百万 商品 DIGIT 折 抢 全场 再 满 DIGIT 返 DIGIT URL 回复 td 退订 
",AD_Retail
"恭喜发财 你好 本 公司 代开 各行各业 发票 材料 款 工程款 劳务费 等等 点位 低质量 保真 放心使用 验 后 付款 CELLPHONE 
",IL_Fake_ID_and_invoice
"发票 不够 用 可以 找 小 NAME CELLPHONE 比较 实惠 
",IL_Fake_ID_and_invoice
"尊敬 的 CELLPHONE 用户 中国联通 NAME 提示 您 有 g 专属 流量 NAME 话费 尚未 领取 小时 内 有效 请 尽快 点击 领取 URL 
",FR_Phishing(Other)
"PLACE 泉 舜 置业 我 不是 其他 就是 泉 舜 全 PLACE 最 成熟 PLACE 综合体 DIGIT 平全 精装 现房 中心 首发 终结 你 的 毛坯 时代 PHONE 
",AD_Real_estate
"水中 花 水中 NAME 专卖店 月 日 重磅 会员 日 活动 DIGIT 款 双价 买 文胸 送 内裤 抽奖 DIGIT 元 购物券 退订 回 n 
",AD_Retail
"界尚 酒业 亲爱 的 NAME 年货 扫尾 月 日 DIGIT 点 全店 历史 最低价 秒杀 活动 开始 每日 限量 DIGIT 名 欢迎 抢购 URL 回 t 退订 
",AD_Retail
"乐蜂 网 亲爱 哒 精打细算 不如 套装 划算 圣诞 套装 专场 满 DIGIT 返 DIGIT 兰芝 睡眠 面膜 件套 DIGIT NAME 洁肤 液 DIGIT 再 送 件套 回 td 退订 
",AD_Retail
"阿卡 NAME 新 疯 抢 最后 DIGIT 小时 满减 DIGIT 专区 满减 后 买送 冲刺 千元 礼服 大奖 详情 猛 戳 URL 退订 回复 td 
",AD_Retail
"尊敬 的 工行 用户 您 的 电子 密码 器 将 于 次日 失效 请速 登陆 URL 升级 维护 给 您 带来 不便 敬请 谅解 工商银行 
",FR_Phishing(Bank)
"PLACE 双 十二 超给 力卫 新 kg 洗衣 液 仅 售 DIGIT 纸品 洗护 满 DIGIT 减 DIGIT 用券 再 优惠 URLjWECHAT 回 td 退订 
",AD_Retail
"尊敬 的 客户 预存 DIGIT 元 送 DIGIT 元 话费 啦 DIGIT 年 月 DIGIT 日 至 月 日 已 实名 登记 客户 同时 满足 以下 条件 已 更换 g 卡 已 办理 元 或 以上 套餐 含 g 上网 套餐 商旅 套餐 飞享 套餐 自选 套餐 并 承诺 连续 使用 个 月 即可 享受 优惠 预存 话费 小时 内 一次性 到 账 赠送 话费 从 办理 第四个 月 起 连续 个 月 每月 到 账 DIGIT 元 另 有 预存 充值 DIGIT 元 送 DIGIT 元 两 档次 限选 其一 您 可到 PLACE 移动 公司 营业厅 前台 办理 回复 了解 优惠 内容 名额有限 先 办 先 得 中国移动 
",AD_Network_service
"尊敬 的 工行 用户 您好 你 的 电子 密码 器 将 于 今日 失效 请 及时 登入 我行 网站 URL 进行 维护 如 有 不便 敬请 谅解 工商银行 
",FR_Phishing(Bank)
"哇 您 已 注册 PLACE xpj 酒店 直营 xpj 平台 联系 专员 即可 获得 元 专属 PLACE QQ 网址 URLdbg 
",IL_Gambling
"icloud 提醒您 离线 的 iphone 设备 已 插卡 联网 最新 位置 已 更新 显示 于 小时 插入 sim 卡号 为 请 及时 登录 URL 进行 拦截 并 查看 完整 sim 卡号 如是 本人 操作 请 回复 字母 ticloud 提醒 通知 退订 此 提醒 回复 
",FR_Phishing(Other)
"PLACE 无 抵押 信用贷款 全国 连锁 诚信 可靠 手续 简 放款 快 个体 公司 上班族 有 房族 全款 车均 可 办理 天下 款 可 先 到 公司 考察 详询 CELLPHONE 
",AD_Loan
"PLACE 新 PLACE 赌场 NAME URL 新 用户 注冊 存 DIGIT 送 DIGIT 赶快 行动 吧 
",IL_Gambling
"信用卡 帮 还款 信用卡 取现 信用卡 精养代 还 平安 贷贷 NAME 大乐 NAME 咨询 CELLPHONE 
",AD_Loan
"唯品 会 你 购物袋 的 飞亚达 NAME 旗下 teenieweenie 女装 专场 商品 还有 少量 现货 若 喜欢 请 尽快 下单 立即 登入 URL 
",AD_Retail
"销 鎷 连 凖 五次 NAME PHONE 期待 你 的 到来 
",IL_Gambling
"淘宝 海尔 年 中大促 最后 一搏 DIGIT 点 开战 凭 好货 和 价格 取胜 更 准备 了 大家 电 秒杀 小家电 狂送 速点 URL 
",AD_Retail
"NAME 抗战 胜利 DIGIT 周年 联通 优惠 重磅 来 袭 DIGIT 月 到 营业厅 购 手机 入网 最高 直降 DIGIT 元 iphoneplusg 直降 后 仅 DIGIT 元 NAME la s 直降 后 仅 DIGIT 元 话费 礼品 连环 送 赶快 拉 上 您 的 小伙伴 来换 新机 吧 详 询 NAME CELLPHONE PLACE 联通 
",AD_Network_service
"乐视 PLACE 亲爱 的 NAME 乐视 超级 手机 正式 发布 再次 惊艳 世界 诚邀 千万 NAME 共 见证 观看 发布会 直播 点 URLrassadw 回 td 退订 
",AD_Retail
"DIGIT 您好 您 的 信用 极好 邀 您 加入 工作 不 限 地点 時間 手机 在家 操作 待遇 io o 天 詳情 QQ 
",AD_Other
"你 购物袋 的 艾 米特 卖 正品 库存 告急 快 下单 抢 回家 试试 呗 唯品 会 
",AD_Retail
"你好 本 公司 长期 为 您 办理 五 至 五十万 的 大额 信用卡 手续 简捷 无 户口 地域 限制 下 卡 快 详 询 CELLPHONE NAME 
",AD_Loan
"遵敬 的 建行 客服 您 的 帐户 已 满 一万 积分 可兑换 的 现金 可 使用 手机 登 URL 查询 兑换 逾期 失效 建设银行 
",FR_Phishing(Bank)
"唯品 会 周末 专享 DIGIT 元 组合 券 即 领 即 用 您 收藏 的 苹果 今天 上线 全场 满元 免 邮来 URL 用券 买所 爱 回 td 退订 
",AD_Retail
"水 密码 旗舰店 发钱 啦 会员 返现 DIGIT 元 原价 DIGIT 元 的 水 密码 NAME PLACE 件套 聚 划算 仅 售 DIGIT 元 会员 凭 此 短信 在 今日 购买 确认 收货 后 联系 客服 还 可 返现 DIGIT 元 等于 DIGIT 元 买 全套 仅限 今日 URL 
",AD_Retail
"NAME 你好 我 是 房东 NAME 房租 就 和 去年 的 一样 我 的 建行 NAME BANK NAME 名字 是 NAME 
",FR_Other
"淘宝 NAME 品牌 自营 店 双 来 啦 快来 店铺 抢 DIGIT 元 红包 啦 百款 NAME 大衣 羽绒服 等 你 来 抢 前 DIGIT 更 送 百 搭 蕾丝 裙 DIGIT 元 就购 了 退订 回复 td 
",AD_Retail
"尊敬 的 用户 您 账户 内 有 DIGIT 元 电子 券 将 于 PHONE 过期 回复 兑换 彩票 博取 千万 大奖 回复 商品编号 qq 号 可兑换 个 月 qq 服务 DIGIT 元月 qq 会员 NAME 钻 单次 兑换 qq 服务 个 月 以上 就 送 q 币 多 兑 多 送还 能 参与 电子 券羊 年 qq 公仔 iphone 抽奖 例 回复 表示 为 qq 号 开通 个 月 会员 活动 详情请 点击 URL 中国移动 和 包 
",AD_Network_service
"年前 最大 优惠 iphone 等 最高 直降 DIGIT 无线 上网卡 折 优惠 情人节 靓号 限量 抢 存得 或 送 DIGIT 元 充值卡 详情 点击 中国联通 手机 营业厅 URL 或 电脑 登陆 URL PLACE 联通 
",AD_Network_service
"NAME 旗舰店 品质 美 鞋 唯有 NAME 双 临近 提前 加 购物车 更 有 机会 赢取 相机 平板 亲爱 哒 总 有 一款 你 需要 退订 
",AD_Retail
"睿诚 俱乐部 月 日 相约 PLACE NAME PLACE 花舞 人间 自驾 两日游 过 一个 心花 路放 的 周末 CELLPHONEPHONE 回 t 退订 
",AD_Other
"天天 网 尊敬 的 会员 DIGIT 元 现金 券 在 您 账户 未 用 活动 仅剩 天 到期 全场 通用 折上 在 用券 倩 碧小 黄油 用 券价 仅 DIGIT 速 来 
",AD_Retail
"尊敬 的 建行 用户 您 的 账户 积分 已 满 万 可兑换 现金 礼品 请 立即 登陆 URL 查询 兑换 逾期 清零 建设银行 
",FR_Phishing(Bank)
"游戏 NAME 尊贵 的 用户 您好 PLACE 联通 联合 手游 为 您 推荐 竖版 即时 制 战斗 手游 新秦 时 明月 重现 动漫 经典 剧情 真人 对阵 等 你 来战 并为 您 提供 豪华 大礼包 免费 领取 服务 下载 游戏 免 流量 可为 您 节省 使用 手机号 即可 在 游戏 中 快速 登录 点击 下载 URL 玩游戏 免 流量 大 特权 天天 赚 
",AD_Network_service
"佰草集 NAME 专卖店 典萃 新品 双十 一 遇上 聚 划算 又 是 一年 狂欢节 限量 秒杀 超级 大 单奖 不 容错过 URL 退订 
",AD_Retail
"DIGIT 您好 您 的 信用 极好 邀 您 加入 工作 不 限 地点 時間 手机 在家 操作 待遇 io o 天 詳情 QQ 
",AD_Other
"NAME NAME 您好 恭喜 您 获得 银 PLACE vip 厅 NAME 彩 金元 现在 登录 URL 注册 账号 后 凭 验证码 联系 客服 申请 cla 
",IL_Gambling
"尊敬 的 工行 用户 您 的 电子 密码 器 将 于 今日 过期 失效 请 登录 我行 网站 URL 升级 给 您 带来 不便 敬请 谅解 工商银行 
",FR_Phishing(Bank)
"唯品 会 DIGIT 母婴 大牌 DIGIT 折 DIGIT 点 开 抢快 拿下 你 收藏 的 NAME 娃 尖货满元免 邮 再 用 千元 红包 壕爽买 URL 回 td 退订 
",AD_Retail
"唯品 会 小家电 大放价 DIGIT 元 大红包 秒杀 闪电 发货 不用 等 领 红包 扫货 太 划算 URLa0db 回 td 退订 
",AD_Retail
"深视 宜 和 购物 尊敬 的 会员 即日起 至 本月 DIGIT 日 重播 时段 订购 PLACE 宜 和 购物 频道 家装 寝具 类 商品 单件 满 DIGIT 元 送 DIGIT 元 套券 退订 回 td 
",AD_Retail
"您好 本 公司 有 多余 正规 发票 对外 代开 广告业 服务业 建筑材料 等 发票 先验 票 后 付款 如 有 需要 请 联系 NAME CELLPHONE 如有 打扰 敬请 谅解 
",IL_Fake_ID_and_invoice
"PLACE 砸 金蛋 联通 送 豪 礼 月 至 日 关注 NAME 联通 微信 公众 平台 的 联通 用户 微信 回复 双 g 双百 兆 参与 抢 话费 中奖 话费 次日 送询 DIGIT 
",AD_Network_service
"财经 指南 贺 昨 建新 通联 今 PLACE DIGIT 出局 NAME 汉 技术 明早 必将 精彩 表现 重点 关注 不 收费 人 满即 封 QQ 验证码 回 t 退订 
",FR_Financial
"银河证券 PLACE 中证 银行 指数 分级 基金 现 火热 发行 中 该 基金 复制 银行 指数 成分股 是 NAME 银行 股 投资者 的 不二 选择 同时 该 分级 基金 a 级 b 级 PLACE 时间 为 五月 中下旬 存在 可能 的 溢价 套利 空间 为 分级 基金 投资者 提供 了 更 多 的 获利 机会 认购 时间 月 日 到 DIGIT 日 认购 方式 同 股票 买入 基金 代码 DIGIT 基金 咨询 专线 PHONE 
",FR_Financial
"NAME 亲爱 女神 感恩 PLACE 相遇 女人 有 机会 更 美天 NAME 活动 URL 回 t 退订 
",AD_Retail
"本 公司 有 建筑材料 广告 运输 等 多余 正规 发票 可验证 后 付款 电话 CELLPHONE NAME 如 有 打扰 请谅解 
",IL_Fake_ID_and_invoice
"哈 囉 今期 是 机会 免费 获取 NAME 添加 微信 jxytcp 开户 免费送 元 PLACE 网址 URLlq 
",IL_Gambling
"国美 在线 元 天天 抢 家电 大牌 合资 DIGIT 吋 电视 DIGIT 家电 每 满 DIGIT 减 DIGIT 领券 买 更 便宜 URLrwdohf9 退订 回 td 
",AD_Retail
"PLACE 会 会员 关爱 业主 用 眼 健康 体检 于 月 日 上午 DIGIT 举办 专家 坐诊 免费 体检 到场 还有 好 礼 相赠 报名 询 PHONE 退订 回 t 
",AD_Retail
"PLACE 管家 为 您 购买 了 份 PLACE PLACE PLACE PLACE DIGIT DIGIT DIGIT 出发 的 hk9 次 保额 万 的 交通 意外险 受保人 胡煜 冰 已 投保 成功 PLACE 管家 NAME 旅途愉快 
",Other
"天猫 NAME 旗舰店 DIGIT 元 抢单 DIGIT 名 五 折返 现 今晚 DIGIT 点 六 星 NAME 干 斤 等 你 抢 越早 下单 越 划算 URL 
",AD_Retail
"您 已 被 选中 可領 取 oooo 元 与 电腦 一部 請进 URL 输入 验收 
",FR_Other
"泰富 百货 泰富 百货 DIGIT 楼 家居 馆 调整 改装 在 即现 全馆 NAME 出 清 部分 家纺 折 牛皮 席 折 家电 特价 样机 折 多样 屋 史无前例 全场 折 
",AD_Retail
"铭 都 家 品暑 放价 月 日 DIGIT 点 全场 元 起 秒杀 满送 减免 单券 等 豪礼 等 你 来 拿 URL 退订 回复 td 
",AD_Retail
"聚 美年 中 购物 狂欢 零点 盛大 开启 美 妆 洗护 母婴 时尚 大牌 年内 冰点价 极速 免税店 精选 全球 商品 再 不用 苦 等 回 td 退订 聚美 优品 
",AD_Retail
"淘宝 NAME NAME URLqkrbkky 双十 一 购物狂 欢送 手机 流量 抽奖 抢免 单买 二 送 二 更 多 惊喜 尽 在 NAME NAME 退订 回复 td 
",AD_Retail
"周年 庆 大网 大 优惠 即日起 applewatch 集字 试玩 边玩 边 赚 流量 红包 疯狂 摇起来 更 有 手机 限时 抢购 折 起 信息量 太 大 不忍 直视 快快 关注 PLACE 移动 官方 微信 或 发送 流量 管家 到 DIGIT 下载安装 参加 活动 吧 
",AD_Network_service
"conWECHAT 官方 PLACE 季末 优惠 享 不停 精选 商品 限时 折起 你 最心 水 的 NAME 都 在 这儿 URLr9xwc 赶紧 囤 点 好 货 退订 回 n 
",AD_Retail
"供供 正规 各 行业 发票 需要 请 电 CELLPHONE NAME 
",IL_Fake_ID_and_invoice
"尊敬 的 NAME 旅客 您好 您 所 乘坐 DIGIT DIGIT DIGIT PLACE 合肥 次 航班 因 机械故障 已 被 取消 请速 电 客服 DIGIT CELLPHONE 办理 退 改签 业务 您 将 获得 DIGIT 元 的 延误 补偿 给 您 带来 不便 敬请 谅解 
",FR_Other
"手厅 回馈 老 用户 经典 智能手机 秒杀 DIGIT 元 起台 手机 等 你 抢 每 名 用户 限 秒杀 一台 DIGIT 月 日 日 下午 点 准时 开抢 快快 登录 手机 营业厅 错过 就 真 没了 秒杀 步骤 商品 DIGIT 元 秒 手机 客户端 下载 URL PLACE 联通 
",AD_Network_service
"开做 普账 增抵 票扣 CELLPHONE NAME 
",IL_Fake_ID_and_invoice
"哈啰 tyc 成立 DIGIT 周年 庆 回馈 新 老客户 注册 存 DIGIT 送 不限 游戏 倍 打马 出款 网址 URL 找 在线 客服 申请 hmk 
",IL_Gambling
"BANK PLACE 农行 大华 一路 支行 NAME 运费 DIGIT 元 
",FR_Other
"向 PLACE 分钟 品质 生活 大 升级 DIGIT 万平 公园 PLACE 水 豪宅 一步 DIGIT 亩 体育 公园 DIGIT 元 起 DIGIT DIGIT 精品 户型 百米 楼间距 PHONE 
",AD_Real_estate
"NAME 我 的 新 号码 CELLPHONE NAME 开 挖掘机 小 NAME 
",Other
"尊敬 的 交行 用户 您 的 手机 银行 积分 已 满足 兑换 DIGIT 元 请用 手机 登录 我行 URL 并 根据 提示 领取 交通银行 
",FR_Phishing(Bank)
"贝贝网 大幕 已 拉开 你 还 没来 NAME 狂欢节 满 DIGIT 返 DIGIT 空前 低价 超多 大奖 就 等 你 戳 URL 退回 
",AD_Retail
"PLACE 最大 网络 投注 平台 已 上线 真人 百家乐 电子游戏 足球 时时 彩 百种 游戏 选 PLACE 银河 URL 合法 持牌 政府 监管 
",IL_Gambling
"尊敬 的 建行 客户 您 的 账户 积分 可兑换 元 逾期 失效 请 登陆 我行 手机 官网 URL 进行 兑换 建设银行 
",FR_Phishing(Bank)
"老板娘 留 两只 鸡 一只 鸭 鸭 砍 好 一副 鸡壳 和 鸡油 换 新 号码 了 
",FR_Other
