url,label,tokens,token_length,char_length
https://www.myspace.com/rougeciel,0,"['▁http', 's', '://', 'www', '.', 'my', 'space', '.', 'com', '/', 'rou', 'ge', 'ci', 'el']",14,33
https://www.mikesbballrants.blogspot.com/,0,"['▁http', 's', '://', 'www', '.', 'mike', 's', 'b', 'ball', 'rant', 's', '.', 'blo', 'gs', 'pot', '.', 'com', '/']",18,41
https://www.dvo.com/recipe_pages/kelloggs/Fruit_Bavarian_Cream_Pie.html,0,"['▁http', 's', '://', 'www', '.', 'd', 'vo', '.', 'com', '/', 'reci', 'pe', '_', 'page', 's', '/', 'kel', 'log', 'gs', '/', 'fruit', '_', 'ba', 'vari', 'an', '_', 'cream', '_', 'pie', '.', 'html']",31,71
https://www.redtapetheatre.org/company/,0,"['▁http', 's', '://', 'www', '.', 'red', 'tape', 'the', 'at', 're', '.', 'org', '/', 'company', '/']",15,39
https://www.alibris.com/search/books/qwork/4090795/used/Madame%20Benoit%20Cooks%20at%20Home,0,"['▁http', 's', '://', 'www', '.', 'ali', 'bri', 's', '.', 'com', '/', 'search', '/', 'books', '/', 'q', 'work', '/', '40', '90', '79', '5/', 'used', '/', 'mada', 'me', '%', '20', 'be', 'no', 'it', '%', '20', 'cook', 's', '%', '20', 'at', '%', '20', 'home']",41,91
https://www.123people.com/b/ken+murray,0,"['▁http', 's', '://', 'www', '.', '12', '3', 'people', '.', 'com', '/', 'b', '/', 'ken', '+', 'mur', 'ray']",17,38
https://www.montrealfamilies.ca/Montreal-Families/Parties/Directory/index.php/name/Rocket-Race-Cars/listing/37075/,0,"['▁http', 's', '://', 'www', '.', 'mont', 'real', 'families', '.', 'ca', '/', 'mont', 'real', '-', 'families', '/', 'part', 'ies', '/', 'director', 'y', '/', 'index', '.', 'php', '/', 'name', '/', 'rocket', '-', 'race', '-', 'car', 's', '/', 'list', 'ing', '/3', '707', '5/']",40,114
https://www.onlinecomputertips.com/,0,"['▁http', 's', '://', 'www', '.', 'on', 'line', 'computer', 'tip', 's', '.', 'com', '/']",13,35
https://www.gipl.qc.ca/en/Christophe%20Larocque.php,0,"['▁http', 's', '://', 'www', '.', 'gi', 'pl', '.', 'q', 'c', '.', 'ca', '/', 'en', '/', 'christophe', '%', '20', 'lar', 'oc', 'que', '.', 'php']",23,51
https://www.elyrics.net/read/y/yellowcard-lyrics/paper-walls-lyrics.html,0,"['▁http', 's', '://', 'www', '.', 'e', 'ly', 'ric', 's', '.', 'net', '/', 'read', '/', 'y', '/', 'yellow', 'card', '-', 'ly', 'ric', 's', '/', 'paper', '-', 'wall', 's', '-', 'ly', 'ric', 's', '.', 'html']",33,72
https://www.kgbinteriors.com/,0,"['▁http', 's', '://', 'www', '.', 'kg', 'bin', 'teri', 'or', 's', '.', 'com', '/']",13,29
https://www.sprinklerslongbeach.com/,0,"['▁http', 's', '://', 'www', '.', 'sp', 'rink', 'ler', 's', 'long', 'be', 'ach', '.', 'com', '/']",15,36
https://www.housingwire.com/2011/04/08/elizabeth-warren-maintains-cfpb-is-not-without-oversight,0,"['▁http', 's', '://', 'www', '.', 'ho', 'using', 'wire', '.', 'com', '/', '2011', '/', '04', '/', '08', '/', 'el', 'iza', 'beth', '-', 'war', 'ren', '-', 'main', 'tain', 's', '-', 'cf', 'pb', '-', 'is', '-', 'not', '-', 'without', '-', 'over', 's', 'igh', 't']",41,95
https://www.localhikes.com/,0,"['▁http', 's', '://', 'www', '.', 'local', 'hi', 'kes', '.', 'com', '/']",11,27
https://www.cinebasti.com/celebrity/Shahana-Goswami/230,0,"['▁http', 's', '://', 'www', '.', 'cine', 'ba', 'sti', '.', 'com', '/', 'cele', 'br', 'ity', '/', 'sha', 'hana', '-', 'go', 'swami', '/', '230']",22,55
https://www.bu.academia.edu/MaryBeaudry/Papers/310874/_Above_Vulgar_Economy_The_Intersection_of_Historical_Archaeology_and_Microhistory_in_Writing_Archaeological_Biographies_of_Two_New_England_Merchants,0,"['▁http', 's', '://', 'www', '.', 'bu', '.', 'a', 'cade', 'mia', '.', 'ed', 'u', '/', 'mary', 'beau', 'dry', '/', 'paper', 's', '/', '310', '87', '4/', '_', 'above', '_', 'vul', 'gar', '_', 'econom', 'y', '_', 'the', '_', 'inter', 'section', '_', 'of', '_', 'historical', '_', 'arch', 'ae', 'ology', '_', 'and', '_', 'micro', 'history', '_', 'in', '_', 'writing', '_', 'arch', 'ae', 'ological', '_', 'bi', 'ographie', 's', '_', 'of', '_', 'two', '_', 'new', '_', 'england', '_', 'mer', 'ch', 'ants']",74,202
https://www.cgi.com/en/overview,0,"['▁http', 's', '://', 'www', '.', 'c', 'gi', '.', 'com', '/', 'en', '/', 'over', 'view']",14,31
https://www.celebopedia.net/eddie-cibrian/,0,"['▁http', 's', '://', 'www', '.', 'cele', 'bo', 'pedia', '.', 'net', '/', 'ed', 'die', '-', 'ci', 'brian', '/']",17,42
https://www.nytimes.com/1988/05/11/obituaries/laurence-sickman-scholar-and-expert-in-the-art-of-china.html,0,"['▁http', 's', '://', 'www', '.', 'ny', 'time', 's', '.', 'com', '/', '1988', '/', '05', '/1', '1/', 'obi', 'tu', 'aries', '/', 'la', 'ur', 'ence', '-', 'sick', 'man', '-', 's', 'cho', 'lar', '-', 'and', '-', 'ex', 'pert', '-', 'in', '-', 'the', '-', 'art', '-', 'of', '-', 'china', '.', 'html']",47,106
https://www.manta.com/c/mmd27c8/pill-hill-development,0,"['▁http', 's', '://', 'www', '.', 'man', 'ta', '.', 'com', '/', 'c', '/', 'mm', 'd', '27', 'c', '8/', 'pi', 'll', '-', 'hill', '-', 'development']",23,53
https://www.duckduckgo.com/1/c/Union_Army_officers,0,"['▁http', 's', '://', 'www', '.', 'd', 'uck', 'd', 'uck', 'go', '.', 'com', '/', '1/', 'c', '/', 'union', '_', 'ar', 'my', '_', 'office', 'rs']",23,50
https://www.tires.tirerack.com/tires/Firestone%20Transforce,0,"['▁http', 's', '://', 'www', '.', 'tir', 'es', '.', 'ti', 're', 'rack', '.', 'com', '/', 'tir', 'es', '/', 'fire', 'stone', '%', '20', 'trans', 'force']",23,59
https://www.econ.brown.edu/students/adam_storeygard/,0,"['▁http', 's', '://', 'www', '.', 'e', 'con', '.', 'brown', '.', 'ed', 'u', '/', 'student', 's', '/', 'adam', '_', 'storey', 'gard', '/']",21,52
https://www.ultimate-guitar.com/tabs/jessica_harp_tabs.htm,0,"['▁http', 's', '://', 'www', '.', 'ult', 'i', 'mate', '-', 'guitar', '.', 'com', '/', 'tab', 's', '/', 'je', 's', 's', 'ica', '_', 'har', 'p', '_', 'tab', 's', '.', 'ht', 'm']",29,58
https://www.wzratv.com/post/8956743245/bella-thorne-garrett-backstrom-vh1-awards,0,"['▁http', 's', '://', 'www', '.', 'w', 'z', 'ra', 'tv', '.', 'com', '/', 'post', '/', '89', '56', '74', '324', '5/', 'bella', '-', 'thorne', '-', 'gar', 'rett', '-', 'back', 'strom', '-', 'v', 'h', '1', '-', 'a', 'ward', 's']",36,80
https://www.moneycentral.msn.com/detail/stock_quote?Symbol=CJRS,0,"['▁http', 's', '://', 'www', '.', 'money', 'central', '.', 'm', 's', 'n', '.', 'com', '/', 'de', 'tail', '/', 'stock', '_', 'quo', 'te', '?', 'sym', 'bol', '=', 'c', 'jr', 's']",28,63
https://www.pantagraph.com/sports/college/basketball/men/missouri-valley-men-s-basketball-team-previews/article_fb428dc6-0b70-11e1-bcad-001cc4c002e0.html,0,"['▁http', 's', '://', 'www', '.', 'pan', 'ta', 'graph', '.', 'com', '/', 'sports', '/', 'college', '/', 'bas', 'ket', 'ball', '/', 'men', '/', 'miss', 'our', 'i', '-', 'val', 'ley', '-', 'men', '-', 's', '-', 'bas', 'ket', 'ball', '-', 'team', '-', 'pre', 'view', 's', '/', 'article', '_', 'fb', '4', '28', 'dc', '6', '-', '0', 'b', '70', '-', '11', 'e', '1', '-', 'b', 'cad', '-', '001', 'cc', '4', 'c', '00', '2', 'e', '0', '.', 'html']",71,153
https://www.hotfile.com/dl/76599095/882321f/Japanese_Pretty_Lady_Sawako_Sakurai_Sexy_make_Love_Photo_Album.rar.html,0,"['▁http', 's', '://', 'www', '.', 'hot', 'file', '.', 'com', '/', 'dl', '/', '76', '59', '90', '95', '/8', '82', '321', 'f', '/', 'japanese', '_', 'pretty', '_', 'lady', '_', 'sawa', 'ko', '_', 's', 'aku', 'rai', '_', 'sex', 'y', '_', 'make', '_', 'love', '_', 'photo', '_', 'album', '.', 'rar', '.', 'html']",48,115
https://www.cortlandreview.com/features/08/spring/tilley.html,0,"['▁http', 's', '://', 'www', '.', 'cor', 't', 'land', 're', 'view', '.', 'com', '/', 'feature', 's', '/', '08', '/', 'spring', '/', 'til', 'ley', '.', 'html']",24,61
https://www.jewishstudies.berkeley.edu/,0,"['▁http', 's', '://', 'www', '.', 'jewish', 's', 'tu', 'dies', '.', 'berk', 'e', 'ley', '.', 'ed', 'u', '/']",17,39
https://www.music.yahoo.com/mark-spoelstra/biography/,0,"['▁http', 's', '://', 'www', '.', 'music', '.', 'ya', 'hoo', '.', 'com', '/', 'mark', '-', 's', 'po', 'el', 'stra', '/', 'bi', 'ography', '/']",22,53
https://www.netflix.com/Movie/Far-from-Heaven/60025011,0,"['▁http', 's', '://', 'www', '.', 'net', 'f', 'lix', '.', 'com', '/', 'movie', '/', 'far', '-', 'from', '-', 'heaven', '/', '600', '250', '11']",22,54
https://www.thelavinagency.com/speaker-leilani-munter.html,0,"['▁http', 's', '://', 'www', '.', 'the', 'la', 'vina', 'g', 'ency', '.', 'com', '/', 's', 'pea', 'ker', '-', 'lei', 'lani', '-', 'mun', 'ter', '.', 'html']",24,58
https://www.lrlaw.com/professionals/xprProfessionalDetailsLR.aspx?xpST=ProfessionalDetail&professional=221,0,"['▁http', 's', '://', 'www', '.', 'lr', 'law', '.', 'com', '/', 'professional', 's', '/', 'x', 'pr', 'professional', 'de', 'tail', 's', 'lr', '.', 'as', 'p', 'x', '?', 'x', 'ps', 't', '=', 'professional', 'de', 'tail', '&', 'professional', '=', '221']",36,106
https://www.encyclopedia2.thefreedictionary.com/United+States+of+Brazil,0,"['▁http', 's', '://', 'www', '.', 'ency', 'clo', 'pedia', '2', '.', 'the', 'free', 'diction', 'ary', '.', 'com', '/', 'united', '+', 'state', 's', '+', 'of', '+', 'brazil']",25,71
https://www.photos.lucywho.com/mark-calaway-photos-t21896.html,0,"['▁http', 's', '://', 'www', '.', 'photo', 's', '.', 'luc', 'y', 'who', '.', 'com', '/', 'mark', '-', 'cal', 'away', '-', 'photo', 's', '-', 't', '2', '1896', '.', 'html']",27,62
https://www.newworldencyclopedia.org/entry/Okinawa,0,"['▁http', 's', '://', 'www', '.', 'new', 'world', 'ency', 'clo', 'pedia', '.', 'org', '/', 'entry', '/', 'o', 'kin', 'awa']",18,50
https://www.genecure.ca/en/programs/scriver-md-phd/about-the-scholarship/,0,"['▁http', 's', '://', 'www', '.', 'gene', 'cur', 'e', '.', 'ca', '/', 'en', '/', 'program', 's', '/', 'sc', 'river', '-', 'm', 'd', '-', 'ph', 'd', '/', 'about', '-', 'the', '-', 's', 'cho', 'lar', 'ship', '/']",34,73
https://www.livinglegendsawards.org/,0,"['▁http', 's', '://', 'www', '.', 'living', 'leg', 'end', 'sa', 'ward', 's', '.', 'org', '/']",14,36
https://www.timstokes.com/Site/MySite.html,0,"['▁http', 's', '://', 'www', '.', 'tim', 's', 'to', 'kes', '.', 'com', '/', 'site', '/', 'my', 'site', '.', 'html']",18,42
https://www.absoluteastronomy.com/topics/The_Motorcycle_Diaries_(film),0,"['▁http', 's', '://', 'www', '.', 'ab', 'so', 'lute', 'astro', 'no', 'my', '.', 'com', '/', 'top', 'ics', '/', 'the', '_', 'motor', 'cycle', '_', 'dia', 'ries', '_', '(', 'film', ')']",28,70
https://www.canadianbasketball.net/mcgill_freshman_cis_all_rookie_2002.html,0,"['▁http', 's', '://', 'www', '.', 'canadian', 'bas', 'ket', 'ball', '.', 'net', '/', 'mc', 'gill', '_', 'fresh', 'man', '_', 'cis', '_', 'all', '_', 'ro', 'okie', '_', '2002', '.', 'html']",28,75
https://www.canadanorthoutfitting.bigbluesky.ca/torngat.htm,0,"['▁http', 's', '://', 'www', '.', 'canada', 'north', 'out', 'fitting', '.', 'big', 'blue', 'sky', '.', 'ca', '/', 'tor', 'n', 'gat', '.', 'ht', 'm']",22,59
https://www.last.fm/music/Hit+the+Lights,0,"['▁http', 's', '://', 'www', '.', 'last', '.', 'fm', '/', 'music', '/', 'hit', '+', 'the', '+', 'lights']",16,40
https://www.singergroup.co.za/,0,"['▁http', 's', '://', 'www', '.', 'singer', 'group', '.', 'co', '.', 'za', '/']",12,30
https://www.metro.co.uk/showbiz/836107-louie-spence-i-dine-with-david-and-victoria-beckham,0,"['▁http', 's', '://', 'www', '.', 'metro', '.', 'co', '.', 'uk', '/', 'show', 'b', 'iz', '/8', '36', '107', '-', 'lou', 'ie', '-', 'sp', 'ence', '-', 'i', '-', 'dine', '-', 'with', '-', 'david', '-', 'and', '-', 'victoria', '-', 'beck', 'ham']",38,90
https://www.collegebound.net/college-university/article/ecole-polytechnique-de-montreal/4983/,0,"['▁http', 's', '://', 'www', '.', 'college', 'bound', '.', 'net', '/', 'college', '-', 'university', '/', 'article', '/', 'e', 'cole', '-', 'poly', 'tech', 'n', 'ique', '-', 'de', '-', 'mont', 'real', '/4', '98', '3/']",31,93
https://www.support.microsoft.com/kb/816295,0,"['▁http', 's', '://', 'www', '.', 'support', '.', 'micro', 'soft', '.', 'com', '/', 'kb', '/8', '16', '295']",16,43
https://www.pipl.com/directory/name/Nance/Christopher,0,"['▁http', 's', '://', 'www', '.', 'pi', 'pl', '.', 'com', '/', 'director', 'y', '/', 'name', '/', 'n', 'ance', '/', 'christophe', 'r']",20,53
https://www.realestate.yahoo.com/search/Oklahoma/Norman/homes-for-sale,0,"['▁http', 's', '://', 'www', '.', 're', 'ale', 'state', '.', 'ya', 'hoo', '.', 'com', '/', 'search', '/', 'ok', 'lah', 'oma', '/', 'norman', '/', 'home', 's', '-', 'for', '-', 's', 'ale']",29,70
https://www.theweathernetwork.com/weather/cuxx0009,0,"['▁http', 's', '://', 'www', '.', 'the', 'weather', 'network', '.', 'com', '/', 'weather', '/', 'cu', 'xx', '000', '9']",17,50
https://www.ovcsports.yuku.com/,0,"['▁http', 's', '://', 'www', '.', 'ov', 'c', 'sports', '.', 'y', 'uku', '.', 'com', '/']",14,31
https://www.askart.com/AskART/artists/biography.aspx?artist=19090,0,"['▁http', 's', '://', 'www', '.', 'ask', 'art', '.', 'com', '/', 'ask', 'art', '/', 'artist', 's', '/', 'bi', 'ography', '.', 'as', 'p', 'x', '?', 'artist', '=', '1909', '0']",27,65
https://www.encyclopedia2.thefreedictionary.com/Washington+state,0,"['▁http', 's', '://', 'www', '.', 'ency', 'clo', 'pedia', '2', '.', 'the', 'free', 'diction', 'ary', '.', 'com', '/', 'washington', '+', 'state']",20,64
https://www.nytimes.com/2004/11/15/obituaries/15robinson.html,0,"['▁http', 's', '://', 'www', '.', 'ny', 'time', 's', '.', 'com', '/', '2004', '/1', '1/', '15', '/', 'obi', 'tu', 'aries', '/', '15', 'robin', 'son', '.', 'html']",25,61
https://www.themarknews.com/authors/848-jeremy-kinsman,0,"['▁http', 's', '://', 'www', '.', 'the', 'mark', 'news', '.', 'com', '/', 'author', 's', '/8', '48', '-', 'je', 're', 'my', '-', 'kins', 'man']",22,54
https://www.facebook.com/pages/Be-Kind-Rewind/105998502764038,0,"['▁http', 's', '://', 'www', '.', 'face', 'book', '.', 'com', '/', 'page', 's', '/', 'be', '-', 'kind', '-', 're', 'wind', '/', '105', '99', '850', '27', '640', '38']",26,61
https://www.imdb.com/name/nm0792828/bio,0,"['▁http', 's', '://', 'www', '.', 'im', 'db', '.', 'com', '/', 'name', '/', 'n', 'm', '07', '92', '82', '8/', 'bio']",19,39
https://www.pornovideo18.com/tag/vinnie/,0,"['▁http', 's', '://', 'www', '.', 'por', 'no', 'video', '18', '.', 'com', '/', 'tag', '/', 'vin', 'nie', '/']",17,40
https://www.honduras.worldcupblog.org/,0,"['▁http', 's', '://', 'www', '.', 'hon', 'dur', 'as', '.', 'world', 'cup', 'b', 'log', '.', 'org', '/']",16,38
https://www.rottentomatoes.com/critic/stephen-hunter/,0,"['▁http', 's', '://', 'www', '.', 'rott', 'ento', 'mato', 'es', '.', 'com', '/', 'crit', 'ic', '/', 'step', 'hen', '-', 'hunter', '/']",20,53
https://www.linkedin.com/pub/michel-bri%C3%A8re/13/294/343,0,"['▁http', 's', '://', 'www', '.', 'link', 'ed', 'in', '.', 'com', '/', 'pub', '/', 'michel', '-', 'bri', '%', 'c', '3%', 'a', '8', 're', '/1', '3/', '294', '/', '343']",27,58
https://www.fanbase.com/North-Carolina-Tar-Heels-Mens-Basketball-1956-57,0,"['▁http', 's', '://', 'www', '.', 'fan', 'base', '.', 'com', '/', 'north', '-', 'caro', 'lina', '-', 'tar', '-', 'he', 'els', '-', 'men', 's', '-', 'bas', 'ket', 'ball', '-', '1956', '-', '57']",30,72
https://www.videosurf.com/Sports/AL,0,"['▁http', 's', '://', 'www', '.', 'video', 'sur', 'f', '.', 'com', '/', 'sports', '/', 'al']",14,35
https://www.worldcat.org/title/to-catch-a-predator-protecting-your-kids-from-online-enemies-already-in-your-home/oclc/85783275?referer=brief_results,0,"['▁http', 's', '://', 'www', '.', 'world', 'cat', '.', 'org', '/', 'title', '/', 'to', '-', 'catch', '-', 'a', '-', 'pre', 'd', 'ator', '-', 'protect', 'ing', '-', 'your', '-', 'kid', 's', '-', 'from', '-', 'on', 'line', '-', 'ene', 'mies', '-', 'al', 'ready', '-', 'in', '-', 'your', '-', 'home', '/', 'oc', 'lc', '/8', '57', '83', '275', '?', 're', 'fer', 'er', '=', 'brief', '_', 'result', 's']",62,148
https://www.fanbase.com/Bryan-Fogarty,0,"['▁http', 's', '://', 'www', '.', 'fan', 'base', '.', 'com', '/', 'bry', 'an', '-', 'fo', 'gar', 'ty']",16,37
https://www.cayucosart.com/,0,"['▁http', 's', '://', 'www', '.', 'ca', 'yu', 'cos', 'art', '.', 'com', '/']",12,27
https://www.reservefilms.com/,0,"['▁http', 's', '://', 'www', '.', 'reserve', 'film', 's', '.', 'com', '/']",11,29
https://www.mylife.com/c-1029457849,0,"['▁http', 's', '://', 'www', '.', 'my', 'life', '.', 'com', '/', 'c', '-', '10', '29', '45', '78', '49']",17,35
https://www.spoke.com/info/ceiI6M/NovaStarFinancial,0,"['▁http', 's', '://', 'www', '.', 'sp', 'oke', '.', 'com', '/', 'in', 'fo', '/', 'ce', 'ii', '6', 'm', '/', 'nova', 'star', 'fin', 'an', 'cial']",23,51
https://www.losangeles.craigslist.org/sfv/m4m/2708648564.html,0,"['▁http', 's', '://', 'www', '.', 'los', 'angel', 'es', '.', 'cra', 'ig', 's', 'list', '.', 'org', '/', 's', 'f', 'v', '/', 'm', '4', 'm', '/', '270', '86', '485', '64', '.', 'html']",30,61
https://www.canadianmanufacturing.com/distribution-and-transportation/news/fednav-adds-federal-sable-to-fleet-42578,0,"['▁http', 's', '://', 'www', '.', 'canadian', 'man', 'u', 'fact', 'uring', '.', 'com', '/', 'dis', 'tribu', 'tion', '-', 'and', '-', 'trans', 'port', 'ation', '/', 'news', '/', 'fed', 'nav', '-', 'add', 's', '-', 'federal', '-', 's', 'able', '-', 'to', '-', 'fleet', '-', '425', '78']",42,115
https://www.netflix.com/Movie/Eternal-Sunshine-of-the-Spotless-Mind/60034545,0,"['▁http', 's', '://', 'www', '.', 'net', 'f', 'lix', '.', 'com', '/', 'movie', '/', 'eter', 'nal', '-', 'sun', 'shine', '-', 'of', '-', 'the', '-', 's', 'pot', 'less', '-', 'mind', '/', '600', '345', '45']",32,76
https://www.kmitch.com/Pueblo/births.html,0,"['▁http', 's', '://', 'www', '.', 'km', 'itch', '.', 'com', '/', 'pu', 'e', 'blo', '/', 'birth', 's', '.', 'html']",18,41
https://www.maplevalleyreporter.com/news/120562684.html,0,"['▁http', 's', '://', 'www', '.', 'ma', 'ple', 'val', 'ley', 'report', 'er', '.', 'com', '/', 'news', '/', '120', '56', '26', '84', '.', 'html']",22,55
https://www.en.wikipedia.org/wiki/James_O%27Donnell,0,"['▁http', 's', '://', 'www', '.', 'en', '.', 'wiki', 'pedia', '.', 'org', '/', 'wiki', '/', 'james', '_', 'o', '%', '27', 'donnell']",20,51
https://www.btjunkie.org/torrent/the-gadjits-3-albums/4358a444cc41a22370c469bee998b50967d07863a873,0,"['▁http', 's', '://', 'www', '.', 'b', 't', 'jun', 'kie', '.', 'org', '/', 'tor', 'rent', '/', 'the', '-', 'ga', 'd', 'jit', 's', '-', '3', '-', 'album', 's', '/4', '358', 'a', '444', 'cc', '41', 'a', '22', '370', 'c', '4', '69', 'bee', '99', '8', 'b', '5', '09', '67', 'd', '07', '86', '3', 'a', '87', '3']",52,98
https://www.yasni.com/zafir+seba/check+people,0,"['▁http', 's', '://', 'www', '.', 'ya', 's', 'ni', '.', 'com', '/', 'za', 'fir', '+', 's', 'eba', '/', 'check', '+', 'people']",20,45
https://www.amazon.com/Mac-Lethal/e/B00197I26W,0,"['▁http', 's', '://', 'www', '.', 'ama', 'zon', '.', 'com', '/', 'mac', '-', 'let', 'hal', '/', 'e', '/', 'b', '00', '197', 'i', '26', 'w']",23,46
https://www.facebook.com/pages/William-deVry/104056456298501,0,"['▁http', 's', '://', 'www', '.', 'face', 'book', '.', 'com', '/', 'page', 's', '/', 'william', '-', 'dev', 'ry', '/', '10', '405', '64', '56', '29', '850', '1']",25,60
https://www.youtube.com/watch?v=kC2y3b86AOA,0,"['▁http', 's', '://', 'www', '.', 'you', 'tube', '.', 'com', '/', 'watch', '?', 'v', '=', 'k', 'c', '2', 'y', '3', 'b', '86', 'ao', 'a']",23,43
https://www.ccjm.qc.ca/pages/bureaux_eng.html,0,"['▁http', 's', '://', 'www', '.', 'cc', 'j', 'm', '.', 'q', 'c', '.', 'ca', '/', 'page', 's', '/', 'bur', 'eaux', '_', 'eng', '.', 'html']",23,45
https://www.rotoworld.com/player/nhl/590/player?r=1,0,"['▁http', 's', '://', 'www', '.', 'ro', 'to', 'world', '.', 'com', '/', 'player', '/', 'n', 'hl', '/', '590', '/', 'player', '?', 'r', '=', '1']",23,51
https://www.maritimequest.com/site_info_pages/2008_updates.htm,0,"['▁http', 's', '://', 'www', '.', 'mari', 'time', 'quest', '.', 'com', '/', 'site', '_', 'in', 'fo', '_', 'page', 's', '/', '2008', '_', 'up', 'date', 's', '.', 'ht', 'm']",27,62
https://www.rauzulusstreet.com/baseball/mlb/montrealseason.html,0,"['▁http', 's', '://', 'www', '.', 'ra', 'uz', 'ulus', 'street', '.', 'com', '/', 'base', 'ball', '/', 'm', 'lb', '/', 'mont', 'real', 'season', '.', 'html']",23,63
https://www.commons.wikimedia.org/wiki/Category:1986_births,0,"['▁http', 's', '://', 'www', '.', 'common', 's', '.', 'wiki', 'media', '.', 'org', '/', 'wiki', '/', 'categor', 'y', ':', '1986', '_', 'birth', 's']",22,59
https://www.ramapulpnpapers.com/contact-us.htm,0,"['▁http', 's', '://', 'www', '.', 'rama', 'pul', 'pn', 'paper', 's', '.', 'com', '/', 'contact', '-', 'us', '.', 'ht', 'm']",19,46
https://www.national.ca/,0,"['▁http', 's', '://', 'www', '.', 'national', '.', 'ca', '/']",9,24
https://www.waterfordracingclub.com/?p=981,0,"['▁http', 's', '://', 'www', '.', 'water', 'ford', 'rac', 'ing', 'club', '.', 'com', '/', '?', 'p', '=', '98', '1']",18,42
https://www.isthewebsafe.com/Safety/www.gameaccess.ca,0,"['▁http', 's', '://', 'www', '.', 'is', 'the', 'web', 'safe', '.', 'com', '/', 'safe', 'ty', '/', 'www', '.', 'game', 'access', '.', 'ca']",21,53
https://www.sportsmemorabilia.com/sports-products/chuck-dobson-oakland-as-signed-8x10-photo.html,0,"['▁http', 's', '://', 'www', '.', 'sports', 'me', 'mora', 'bili', 'a', '.', 'com', '/', 'sports', '-', 'product', 's', '/', 'chuck', '-', 'do', 'b', 'son', '-', 'o', 'ak', 'land', '-', 'as', '-', 'signed', '-', '8', 'x', '10', '-', 'photo', '.', 'html']",39,96
https://www.pollingplace.net/,0,"['▁http', 's', '://', 'www', '.', 'pol', 'ling', 'place', '.', 'net', '/']",11,29
https://www.bartleby.com/248/5.html,0,"['▁http', 's', '://', 'www', '.', 'bar', 'tle', 'by', '.', 'com', '/', '248', '/5', '.', 'html']",15,35
https://www.christies.com/LotFinder/lot_details.aspx?intObjectID=4932265,0,"['▁http', 's', '://', 'www', '.', 'christ', 'ies', '.', 'com', '/', 'lot', 'finder', '/', 'lot', '_', 'de', 'tail', 's', '.', 'as', 'p', 'x', '?', 'int', 'object', 'id', '=', '49', '32', '265']",30,72
https://www.search.blossom.com/query/Xp3/207/type0?key=Fred+H,0,"['▁http', 's', '://', 'www', '.', 'search', '.', 'blo', 's', 'som', '.', 'com', '/', 'quer', 'y', '/', 'x', 'p', '3/', '207', '/', 'type', '0', '?', 'key', '=', 'fred', '+', 'h']",29,61
https://www.dollardays.com/i435689-wholesale-expressions-from-hallmark-medium-easter-gift-bag.html,0,"['▁http', 's', '://', 'www', '.', 'dollar', 'day', 's', '.', 'com', '/', 'i', '4', '356', '89', '-', 'who', 'les', 'ale', '-', 'expression', 's', '-', 'from', '-', 'hall', 'mark', '-', 'medium', '-', 'east', 'er', '-', 'gi', 'ft', '-', 'bag', '.', 'html']",39,98
https://www.1-language.com/,0,"['▁http', 's', '://', 'www', '.', '1', '-', 'language', '.', 'com', '/']",11,27
https://www.historymatters.gmu.edu/d/5159/,0,"['▁http', 's', '://', 'www', '.', 'history', 'matter', 's', '.', 'g', 'mu', '.', 'ed', 'u', '/', 'd', '/5', '159', '/']",19,42
https://www.kansascity.citysearch.com/listings/kansas-city/catholic_churches/64354_3805,0,"['▁http', 's', '://', 'www', '.', 'kan', 's', 'as', 'city', '.', 'city', 'search', '.', 'com', '/', 'list', 'ing', 's', '/', 'kan', 's', 'as', '-', 'city', '/', 'catholic', '_', 'church', 'es', '/', '64', '354', '_', '380', '5']",35,87
https://www.goaliesarchive.com/canadiens/indexcleghorn.html,0,"['▁http', 's', '://', 'www', '.', 'go', 'al', 'ies', 'archive', '.', 'com', '/', 'can', 'adi', 'ens', '/', 'index', 'c', 'leg', 'horn', '.', 'html']",22,59
https://www.yelp.com/biz_photos/GrgSvv4FYrpFrqXIou8tpA?select=ch47L6WdOH3p4ht5P8MYRA,0,"['▁http', 's', '://', 'www', '.', 'ye', 'lp', '.', 'com', '/', 'b', 'iz', '_', 'photo', 's', '/', 'gr', 'gs', 'vv', '4', 'fy', 'r', 'pf', 'rq', 'xi', 'ou', '8', 't', 'pa', '?', 's', 'elect', '=', 'ch', '47', 'l', '6', 'wd', 'oh', '3', 'p', '4', 'ht', '5', 'p', '8', 'my', 'ra']",48,84
https://www.en.wikipedia.org/wiki/Aria_Noir,0,"['▁http', 's', '://', 'www', '.', 'en', '.', 'wiki', 'pedia', '.', 'org', '/', 'wiki', '/', 'aria', '_', 'no', 'ir']",18,43
https://www.answers.com/topic/burn-after-reading-1,0,"['▁http', 's', '://', 'www', '.', 'ans', 'wer', 's', '.', 'com', '/', 'top', 'ic', '/', 'burn', '-', 'after', '-', 'reading', '-', '1']",21,50
https://www.linkedin.com/pub/dir/Donald/Chabot,0,"['▁http', 's', '://', 'www', '.', 'link', 'ed', 'in', '.', 'com', '/', 'pub', '/', 'dir', '/', 'don', 'ald', '/', 'cha', 'bot']",20,46
